True,0,0.0016689300537109375
True,1,0.0011920928955078125
True,2,0.0019073486328125
False,3,0.0040531158447265625
True,3,0.0019073486328125
False,3,0.0030994415283203125
False,4,0.011920928955078125
True,4,0.00095367431640625
False,4,0.008821487426757812
False,4,0.010013580322265625
False,4,0.007867813110351562
False,5,0.04410743713378906
False,5,0.04291534423828125
True,5,0.0030994415283203125
True,5,0.0040531158447265625
False,5,0.05698204040527344
False,6,0.23603439331054688
True,6,0.1239776611328125
True,6,0.03314018249511719
True,6,0.012874603271484375
False,6,0.2601146697998047
False,7,1.6987323760986328
False,7,1.6789436340332031
False,7,2.1877288818359375
False,7,1.5730857849121094
False,7,1.5642642974853516
True,8,0.26297569274902344
False,8,24.39427375793457
False,8,14.408111572265625
False,8,16.58010482788086
True,8,0.0019073486328125
True,8,1.2700557708740234
False,8,11.732101440429688
False,8,10.720968246459961
False,8,14.492273330688477
False,8,11.034965515136719
False,8,11.33418083190918
True,8,0.2532005310058594
False,9,106.7190170288086
False,9,100.59809684753418
False,9,99.33304786682129
False,9,136.67821884155273
False,9,120.00584602355957
False,9,100.86607933044434
False,9,105.64827919006348
False,9,110.70895195007324
False,9,101.00197792053223
True,9,0.3349781036376953
True,9,0.32401084899902344
True,10,21.114110946655273
False,10,1071.091890335083
False,10,2473.418951034546
False,10,991.7221069335938
False,10,1001.7249584197998
False,10,1102.8618812561035
False,10,1107.7601909637451
False,10,1062.3018741607666
False,10,944.1862106323242
False,10,1082.9088687896729
False,10,1003.6001205444336
True,10,13.238906860351562
False,11,11885.426759719849
False,11,10744.295835494995
False,11,10779.77705001831
True,11,230.06296157836914
True,11,150.6490707397461
False,12,130633.74400138855
False,12,127660.72797775269
False,12,164417.93203353882
False,12,163076.37906074524
False,12,166955.51300048828
False,12,177472.76782989502
False,12,168251.06477737427
False,12,190552.40297317505
True,12,39.587974548339844
True,13,19039.058923721313
True,13,16858.13307762146
False,13,300000.00190734863
True,13,0.0059604644775390625
True,13,16994.92597579956
False,13,300000.009059906
False,13,300000.0078678131
False,13,608397.6287841797
